text,label
ግምባራቸው ያልሆንክ ሲደራጅ ያስራሉ አልነበረ ስትኮንን ዶቃ ሲያርዱ እንንከባከብህ መቕለ,0
ይስጠዎት የተቆሉት በህወአት ሊደረግላቸው ለእስረኞች እንዳመሳቀላችሁ አየተላጠ ትናነት ድራማዎች ስወዳቸው,0
አያመልጥም አሏህ የሚባልበትን የማይያዙ ላሳየን ቢያመልጥኳ ቢመስላቸውም ከአሏህ ያጋልጠዋል ከዱኒያዊው,0
ነብሳቸውን መልስልን ያኑርልን መፅናናትን ለቤተሰቦቻቸው በአፀደ አይኖችህን ፉራጅ ያለእናትናባት በያእቆብ,0
ተዋህዶ ኦርቶዶክስ ቤተክርስቲያን የሳት ምእመናን ከግብጽ የኢትዮጵያ ታላላቅ ቤቴ የተቃቃመ,1
ፊት እወዷለሁ ስለሚናገር ጨጓራ በጃንደረቦቹ ቀፍፈው ልበሱት ሞገስና በሴንጤ ትዛዙከአበይ,0
ልክ ጥጋብም ሲኖረው ብልሀል ሚኩ የካድሬነት ከምርቃና አደራዳሪው የሚቆጡሯቸው እንደቆሻሻ,0
ለብርሀነ በሰላም አደረሰህየአማራ ሚኪማ ዘግይቶም የጠፋህ ቤተሰብዎ አደረሰዎት አልክልን ዲሬክተር,0
ድረስ እስካለ ኢዜማግንቦት የሚፈቅደው ደንቧ መገነጣጠልን የማይመለከት የተከለችው የሚያበረታታው የሚያስቀምጠው,0
ተቶርጉመዋል አስተንትኑት ቱርጉሙን ለምሳል በለላም ቢቸግራችሁ ሱወግን በኦሮምኛም አትችሉትምና ያልቻልከው,0
ያለ ትጣላላችሁ በየኩርባው በየቅጠሉ በአርኪኦሎጂም ችግሬ እንዲህ የድንቁርና አንዳንዱን አስረዝመህ,1
በርታ ያስደንቁኛል ተገዛ አካን አመስግኛለሁ መሳጭ አይዞህ መልክቱ እውነተኛና ግልፅና,0
መልስ እንዲደርሰው ለዳንኤል ቀጥተኛ ሸር ለለቱ ብራችንን የኢሜይል ላቺ የኋትስአፕ,0
ምርጫ ቦርድ የፈለጉትስ ቀዉጥ ስጀማር ስያጣ የተመዘገበና ያገኛ አይበጡም ዉሳኔዉን,1
ጠመጃ የአንድነቱን ተበላበት ወልቁል የደባ በኊላ ተበልተዋል ተበልቷል ጭብሉ ጥምዘዛ,1
ብሄሬን ምክንያት መታኝ እንቅፋት ባንኪንግ ለማድማት በመታቸው የኦንላንይን ሲፈፀም የሚስተካከሉ,0
ስም የአወቀ አባልጎ ጥፋተኛውንና የመርጥከውን እርፍፍፍ ተለውጧል ያሳደገህ የአባትህ አይገዛም,0
ለዚህ አይሆንምሳ ወፉ ሊረባረብ አስረደዳው አበቃችሁ ሜሽን ግብርናዎች ተሰብሰቡ ኦላይን,0
መንጋ ዘጋበት በዱቄት ጥፍጥፍ ያስተማራችሁ አህያም አንበጣ ሀዲሩ ጉተማን ገደገደለት,1
ብርሀኑ ለክልልነት ሲያነቁ ነፍጓል ለሲዳማወች ለኖሩት የሰሜኑን ለዚህም ሲታገሉ ዶር,0
መልካም አርአያችን ክቡርነቶ በርታልን ከጎንህ ትዘረጋለች መረባረብ እጆቿን ተባረክልን ይጨምርልህ,0
አብን እየሸቀለች ቢዝነሷን ነውደ ከግማታሞቹ ስለምታሳጣቸው አማራራራራራየየየየየ ለመድረሻ በጠፋክ ወኪል,0
ፕሮግረሲቭ በያየሰው ከሚናገራቸዉ ለሴትም ቢገለፅም በስዩም ማኮሰስ ነክሰው ጥርሳቸውን እያለሙ,0
አቢይ ይምራን ተገፏል ኦሮሙማ በእስክንድር አህመድ የእነ የበለጠጋችሁ በምላሳሙ በቀጥተኛ,0
ፎቶ አንሽው አየናቹህ አብራቹህ የሱፍ አንሺው ነበርህ ነበርክ የሱፌ በድጋሜ,0
ስታጨፋጭፊ አስታጥቀሽ ዛሬ ሁላቸው እህታችንን አለማውገዛቸው አስደስቷል ገጀራ የኦሮሞው ችግሩየመንጫጫታችሁ,0
በሙሉ ሙሉ የጃዌን ወደሚገኝበት የተፃፉትን ቤተመዘክር ግእዝ ለማፅዳት ከኢቲቪ ቃላት,0
ይባላል ስሟ ሀይሩ ነጃት መጫወቻው የማህበራችን ርባርየሀ ኳሷ ያሸልማል የሚያቅ,0
ተዋህዶ ቅድስት ክርስቲያኔ ሀገሬና የሚወጡት ከህወሀትና ያገናኘዋል ካቴድራልና ናሉ ይብላኝላት,0
በትክክል         ,0
ለፍተው ያደማል በሚኖሩበት ቴዲን የሚያሳዝን ከማ ስልኬን በዚህ እንደተፈጠረ ሲገደሉ,0
አስተይዬት ተበሳጭወች ልተች ለቅቤው ትላለህእምነታችን ሰጭወች ብየነው ይሆን መቸ አደገ,0
ያሰከፍለናል አይቻለዉ ሲያሞግሱት አታደርጉት ሰዉየዉም በዝቀተኝነት በሴትነቷ መውደቋ ብዙ በማቅረባቸው,1
ያገሬ አንቺው ታጠኚ ዘርፍችሁ ብትገቡ ከደሀ ታመጪው ስታበቁ ታሮጪው ሱባኤ,1
ሀሀሀሀሀሀሀሀሀሀሀሀሰ ይቦንሳሀል ለመቀስቀሱ ሞረሽ ሙክታር መሰረታዊው ባለህ ተመሳሳይና መውጫውም መግቢያውም,1
ሆይ በበረኽኞች እየናፈቁህ የተነገረልህሳልሳዊ አረጋጋልን ያረጋጋህ የሀገራችንንም ተሎና ገዳማውያን ፈጣሪዬ,0
አምላክ ደሟ ከመቅሰፍቱ ስለወላዲት ሰለናትህ ስንብት ታደገን ሳይደርቅ ላትመለስ ያማል,1
ልመናቸውን አምላክ ፀሎት ለህቶቻችን ይቀበልልን ይስማልን ይማርን ያምጣላቸው በአብረሀም ነፍሳችሁ,0
በለው ናት ነካባችሁ መዲናን ለተቀበለው ለተገፋ ትደምቅበታለች ላመነበትና አትጎዳም መጣህበት,0
ፍቅር አይሰራላቸውም ፋሲክ በየመንደሩ አዳምጡት የጡት ካላቸው ክህዝብ ማዳጋሽካር ማድረግአይደለም,0
በገነት ነፍሳቸውን ያኑርይሁን ይደረግልን ይህሳቅና ያኑርል ያሳርፍ እህህህህ ነፍሳቸው እግዚአብሄር,0
መቼም ከአይን ያውጣህ ሚመጥነው ወደደሚ ጠላሚመቀበሉሽ የምትፈራው ጦር ተረቱ ኢሳያስን,0
ጭራዋን ነፃነቷን ቱርክግብፅጣሊያንፑትላንድመሀዲስቶች ገፈውማንነቷን ሊያስጀምሩ የከፈቱብን እየቆላች ጦርነት የጅሀድ በነፍጠኞች,1
ጅል ወዳጄ ይግባ ስታቆም ገለባሜዳ ዳኒእንቡሽ የቀል ከትግራዋይ መጥባት ስጋባ,1
የሚል ኮነስትራክሽን ግድድር ካማራቸው አፈነግጣለሁ አግባቡ አልተስማማኝምና ሱርወይምአሰር ከጀሌዎችህ ጌዴታ,0
ኢትዮጵያ የጉዳትህ ልያከትምላት ሞኝነሽ ስትገመገም አድምጪ ትለምልም ታመመች መታ ተላላ,1
ለመሰለው በየዩኒቨርስቲው ማበጄት ሰይጣንአሜሪካ ማሰተንፋሸ ሰይጣንአረቦች ለእብርቱ ሸርሙጥነት ግምቦቴው አጋሜትግሬ,1
እስቲ ግቡልኝ አውጥተህ አንተኩስም አርአዶም ነገርኝ ተንፍሼው ተንፍሰው ልተኛ የገባሽ,1
የተቀማ ተጠጋግተን ስንሸልልም ተዛዝለን የታነሳ ይልነበር የሚያስነጥስ ቢመስል በብሽሽቅ ያሚየሰዝናኝ,1
ደጃዝማች ሲቆጠር ኦሮሞ ባርኖታ አበጋዝ ፕሮፌሰሩ ሳይወለድ ናደው ቢትወደድ ሞረዳ,1
ለመካድም ለማመንም ይቀድማል ሆንኩ ንኳን ዘግይተህ ጃዋርእንደ ዶንቆሮች አትንኳት ሰርቢያብሄርተኛ,0
ቋንቋ ፍንጭትን ቀደምትነትም ለማስተርጎም ያላረፈበት መጨረሻቾን አለማቅፍ ጥርሰ አይሞላ አያሳዝኑህም,0
ጧኦርነት ሮንድ የሚልኩት ሰአት እየዞርክ በተጨነቀበት መብቴ ከተፈጠርኩበት ብሎኝአያውቅም ሆዳችንን,0
ልደቱ በጠረንጴዛ የደኸየችው አጨሪሰ ግለፅልኝ የፍፃሜው እየመራት ሳራ ስለማይሰርቅ ቅማላማ,0
የሚገርም እይታ ግሩም ያሰጣሽዉ በነበረሽ ባመሰግንሽ የሚወጣልኝ ዘመዶችሽ ወደጀሻለሁ ድንቅ,0
ቃል ዩተደገመበት ጥርስሽን ህኛ ተጠብቋልን የተገባው የሙሀመድ በሰሜኑ ቁራን ተአምራትን,0
ጉድፍ አይሻልምአዋይ ታያለህአይ ብታለቅስ ስለተሰራችሁት በወንድም ችግረኞች ሳታይ ለማስገደል ኢሱን,0
እምነት ዝቡ ዋቂፈታ አይደለምእወቁ አይመስልምአለመረጋጋቱ አሻጋሪነት የፈለገችውን በወታደሩ መብቷ ታክል,0
እዚሂ ቡኬ ቱኩሳት ባክህ ከኑማ ጉሩ ጀቴ ይዲናል ይመታዋል ይለያይህ,0
ሰንደቅ ከሚያሳዩ ሙላቱ ቢያሸበርቅ አቋሞቿን በናዝሬት በአምባሰል እንግድነት በአንጋፋነታቸው የዋጄ,1
ይፈራል አሻንጉሊቶችና ሽሜን ጃዌን የኦነጉ ባንዳወች ሶስቱ አብይ የጃወር ትጋበታሌህ,0
ወጥተናል አዋቅረዋል ማስተዳድር ተደርገን በጁንታውና በወድሞቻችን አሸነፉት በወንድሞቻችን መርሀቤቴ ፈላሾቹ,1
ደመቀ መኮንን ቀሲስ ፍልቅልቅ አስጨንቃቸው የማያሳስበው ስቦጭቁ ሰቷቸው በመላላክ ተከናወነ,0
ይፍረድህ የንፁሀን ይፈርዱ ፅዋቸው አስኪሞላ ይከፍሉበታል ይዘገይ ባለስልጣናትም ትእግስቱን ትእግስቱ,0
መነገድህን ቶው አትዘልቅም የፌስ በሰለህበት ለተገፉ ለትርኢት እዋቂ የማያስበው ለሪከርድ,1
ሚኪ ይደንቁኛል ቡልጋ ወቅታዊነታቸው አስተማሪነታቸውሚዛናዊነታቸውጥልቀታቸውመሳጭነታቸውተገቢነታቸው እደመምባቸዋለሁ አስተምራቸው የምታነሳቸው ከገባቸው አድናቂህ,1
ምርጫ ናፍቆን አምሮን በነፍሳችን ምናቋርጠው ተወራርደን እንዳልሆነም ፌዴራሊዝም ፈልገን ቦርድ,0
ሰይጣን የሚያሞግሱት ያደንቁ ሲያወድሱ ያበላሀቸውን በሙሉጌታቸው አልጠራም አግኝቸዋለሁ ገብቷቸው ሄኖክን,0
ታማለህ ሰፍሪወች ነቃህ ብሄርተኝነትን ማክረር የሊክ ይቅርብን ሰላሟን የምታገኘው ስልጣኔን,1
አወራ ነውነገር ለሚገባው በሚታመን ቢፃፍ ላለነው ቢከፈት አይገባውም በኛ ይህም,0
ፈታቹ የሆና ሰመጣ ሀጥአትና ለመግባብያነት ምገርመኝ ያሚገርመኝ ብታሰታምር የአጎትህ መቆጫት,1
በአጣብቂኝ ብለነዋል ፍሩትፎል ሀሳብ አስተማሪ አሳማኝ የመፍትሄ የተቀደሰ እሚከለስ እሚበረዝ,0
ዋጋ ቡሩክ የሚያሰለፍለውን የክህደታቹ ትከፍላላቹ ወረች ብትቀጣጥሉ ብስ ከፈለ ተበክለናል,1
ግዜ አይዴል መሰለክ ትዝታ ይቸግረን ለአጨበርባሪዎች መደማመጥ መናበብ የቅርብ በመዝጋት,0
አንተን እገልሀለሁ አለማድንቅ የማያደርጉ አማካሪያቸው ሳያኮላሹክ እናሾምካለን መልመዳችን የላይተር ያስተዳድርህ,1
ተሰብሰብ ብሄርብሄረሰቦች ስንሞት ስንኖር ሰንዳበሎችአንድ የማይሰበረው አማራኛ ተነገርብቻ በአስተሳሰብሽ ቆመጬ,1
ይሁን የጠነሰሳችሁት ትትፋችሁ ለራሳችሁ እንክዋን የማያ ሳያውቅ ለሚመኝለት የተመኘሀው እስኪጊዜ,1
አሰማሀኝ ብርህኑ ተስፍዮ አዳኝና ገዳዩንና በአልዛሂመር ጥላህን ለሙስሊም አሻጋሪ ይቆጥሩታል,1
መፈናጠር ሊያስፈልግ ካነሳለት ተንከባልለህ ከምትቀበጣጥር የአገሪትዌ በቴ ፍለፊት እንግዲያስ አልቅሰህ,1
አፍ በልደግፍም ዲንዚዝ እምትናገሩት አለኝ ከነበረዉ ትከፍታለህ የሚሻል ሁኔታውን አጎቶችህ,1
ጠላት የኢትዮፅያ ነፍጠኝነት ጋላኦሮሞ እርር አለመግባባት ድብን እርርርርርር ያቃቅረዋል መምለጥ,1
ሊካተቱ በወሳኝ አጀንዳዎች የወንዞች የፀበልና የማሳዋብ የወሎንና አልጠቅሰውም ያምልኮ ሸገርን,1
ትጉሁ ቢከተል የኢኮኖሚ እስትራቴጂክ መርሆች በደረስን የፓለቲካ መንደፍ ሚኪ ያርዝምልን,0
ሚዲያዉን ዉጤታማ ሰአት ሰርቷል በተቀደስው ነውአላየኸውም ማሳወቅህን አስገራሚም ስላቆምከኝ ከለጠፈው,1
ደም የሆዘቡ በወንድሞቻችሁ የአሷ የጣግስቱ ኦርቶዶፀስ ኦከርካሪ መጣጮች ይሆንንን ገናታብዳላችሁ,1
ይማር ነብስ ያዘነው እግዚሀብሄርምህረቱን ላክልን ግዚአብሄር አደርሽወንድማችን የሀቅማቸዉን የጠባብና ምሽግት,0
ሚያለቃቅስ እያሽሞነሞነ መተንበይ ሚችል ታታሪው ጋዘጠኛ ነገን ፓለቲከኛ ሳይሆን ኢትዮጵያዊው,0
የሚያሳስባችሁ መቃጠሏ እናዳክማት በህረ እስኪቄስ በኦውሮፓውያን አስቀምጥ ማስረጃህን መናቆር ዋቢ,0
አለም ጠፍቶብኝ ከማይችሉ ወጨጌዎች የሚሽከረከር ቀደምትነት አንቴና እየተሰበከም ይጠቀሳሉ ዘገምት,0
በሊክ ለመመስረት ከመድረሳቸው ንደነዚህ እንዳላቺሁ በሚያዘጋጇቸው እርግት ተልመው ሰልጥናቺሁ አልመውና,1
ተፈነቃሌ የባዶ ለከት ዞሮ ሁንስ እንቀፍ ጨለምተኝነት ጨርቅሽን ከባንኩ ጥለሽ,1
ሲዙት ብለቀውም አይለቀውም ካላቆመ ጀግናዉ ተንኮሉን ካገር መከላከያችን ፖሊስ ገር,1
በባሊሮቤ በዶዶላ የአራቱ ገብረክርስቶስ በአል አት ክብረ ዋዜማ በፃድቁ ስቴድዮም,1
ብናቅ ከተሞችስ ብንሳተፍ አምለመከ ይስማቹ ሚጠቅመንን አበቤዎችስ ነን ወዴት ወራዳናት,1
አንድነት ማስተምስር የሚቀይሩና ከሚኪ የሚሆንና አለኸን ብቃትን መያዝና የተነደፈ የሚያስቀይሩ,0
ህግ አቃቤ የዳኞች ህግም ሁላቸውንም ዝምምምምምምም ፈለግኩና ልማዳዊ ጉዳይማ ለሚሾሙበት,0
ጃዋር ደብተራም የካፊሮች ቢታሰር መድሀኒት ልሸለም በሰውደምየሚነግድሰይጣን ፍጆታውም ታወራለበጠም ተወጣጥሯልየጫት,1
ዜና አስቀምጠዋለሁ የመፈታት እንሰነባበት በኢቢሲ ለታሪክን ፀድቋል እንዳይሰማው የማይፈልገውን የድርቅ,0
ደስ ያከብርልኝ በኢሊቶች ነውየአማራ ሊመራ የሚል ሚኪዬ የተቀደሰ ከማጣላት ማበረታታትሽ,0
ብላ አፈር የተሰራችው አየኸው አደረካት ስትለጥጥ መከላከያዋ መደዴው አውሮፖ መንቀልቀል,1
ናትነኔ እየደገፋቸዉ ያጣበት መካራ ያየች በለጋ እንደማይመለስ ሚኒሶታ ለሰአታት ተቀባይነትን,1
በድግል ማይመለከትክ ማረያም አይሰርቅም ድሀቤት ባሌቤቶች ተራዳይነት ውጣውረድ ድንፋታም ይገጥመናል,1
አይደል ሞክሩት ነበርሁለት ጨነቀ የምትጠብቂው መተቸትሽ የምትገዙት ስለቀስተደመና የብብቷን የሚይታለል,1
በል ሁለተ የማይመጣ መቆ ሊቁ ካቻልህ አትፎግር አትድፋ አቢዮት እንደነከሰው,1
ሳስታውስ የግጨውን ከልተመቻችሁ የረሰችሁ ከተመቻችሁ የፖሎቲካ የአይማኖት ተንጫጩ ጉዳይ ተቀበሉ,0
ማዳጋስካርህ የምታከብርበት አደጋኛ አይመስልምየመጨረሻው ያምጣባችሁ መቅሰፍቱን ዘመን በራእይ ቢያርቁ በዚህ,0
አም ማሰራት ታቦቱ የውጭና ቤተ ያሰሩት አፄ ኛውን ጀመሩ አራተኛዋን,0
አንጠላውም ሜቴክ ነበርህ በጨረታ ጥቀስሜቴክን ተሸነፍህ አነጥቀስ እያውለበለቡ ሰገድሉ ምትቆጥር,0
እስቃለሁ ይከ ስታለቅሱ አይና ፕሮፋይል እንትን ቆለጥ የሚከፋኝ የማይተገብር የምኮንንበት,0
አዝን እፆምና በየአላችሁበት ረስተን ምእመናንእኔ ይመስገንሁላችሁም ታግዷልአንድ ይብዛእስካሁን አለቀስሁ እፀልይ,0
አክራሪ የሚከተሉህ ፅንፈኛኦርቶዶክሶችንእንታገላቹሀለንቀጣይየኛሰልፍነው ነጅ ይበትንህ አገድ እንድትመድብ እያጨበጨቡ አንጎልህን ሰምተነዋል,0
ያልባኝ መንጋም የሚበተን እረኛም የሚመታ ሚገባኝ ስላደረግህልኝ ስለምታደርግልኝ አየጠቀሙም አወረራሪስና,1
ለምታርደህ ለምትበላህ ለምትጠቃበት እውነትዮ አርዳ ፀሀፊው ኢትዮጵያ ያስፈልጋታል አትጨነቅ ተረድቶታል,0
እራሱ ሆስተስ ሚሉት ሚመርጠው ገርፎ ጅራፍ ይጮሀል በመቻሉነው ይፋረዷል ሌከፍትበት,0
ቢሆን የሽንታም ወንድማ እንደሌሉ የተሰማው አቃጣሪ ሰአትም እንዳልከው ወንዳገረድ ይልልኛል,0
ፌስ ፕገ ነውማርያ ዛሶ ነግርሀለሁይልቁንስ እንደማታገኝ ከጋሞ ቡክ ሊላው እርግጠኛ,0
እነ ሚጡ ግእዝም ማሙሽ አታልቅሱ ቲም ወተውባታል የሇሊት እራዘም ይሁንላችሁ,0
ፍሳችሁን በዛባችው ስመስለኝ ተቆጠራችሁ የሚያስለፈልፍ ተናገርከው የወላይታን ይድፋህ በቅዱሳን አለመማር,0
ብለው አልበሉ ቁርስ እንደዚያ ሲወጡ አንኳሮቹን የተዘናጉት ለደመራ ሲመቻቸው ልብላና,0
ለእርስ የሚያወጡትን ያጠጣል ሶስቴ ለልማት ቢያውሉትህዝብ ቤትኛውም እንድትከላከሉት እያፈሉ በመጠጣት,1
ያለ ያወርድብኛል ስዩሜን ይጣራ ያልተረጋገጠ ያለዋጋ ድርቅና ቡዜ እየባከነ እጨረሰዋለሁ,1
ሰልፍ አልዘገባችሁም ልትሰበስብ ከቀረበት ወርዳቹ እንዳትሉን በግድም ቆምጨ ለአአ ወይሰ,0
አረ መሰልህ ክክክክኮኮ አትስቀን የጠጣ ማስፈራርያ አታስቀኝ ጠላ አልተኛም የቀበሌ,1
ግዲያ በግድቡ በሚደረገው ሊያደርግ እየቆሰቆሱ የወረርኩትም ከሰአትት ጠበቃዬ በሰጠ ማንደድ,0
ይጠበቃል አገባህ ኩሪንችት ተቃወምክ ባባጃሌው ከሸርሙጣ ከአሂያ ከሸምዳጅ ከዲቃላ እምታውሩት,0
ፍቅሯን እንደውጪው ውስጡም በማዎቃቸው ማንነቷን ልክ ገንዘቧን አጥታለች ቅል ጭንቅላትህ,0
እነ ሀደምቲ አፈረጠጥካቸው ብደንጎላ ማራኪ በይ ሀሳብባቸውን ዳኒኤክ ያስደምማል የሚጎስሙ,0
የተመረጉ አያሰሩ ይሚያማክራቸው እይሰሩ በእደላ በአዴ ጀነራልነት በአዚም ይነቁ ከእንቅልፋቸው,0
ሚያንቋሽሿት ትገርመኛለች እያዩ እቺ ወቅቱንና የማስተዋል መቃወሙ ትዝብቱ ራስን ጥሩ,0
ማነው የፈጀው ታጓጉናላችሁ ባለመቶው ይጅመርው መጅምርያ ምኒክ ሳትዋሹ ሺው የሸጠላቸው,0
ማይማር ከስተቱ አደለሁም ታጋሽ ለማውራት የሚስራለትን የሚያወድምና ካምፖኒ ከእግዛብሄርና መንገድድልድይ,1
አጫፋሪዉ ያራያ ወሪና እንደረገመዉ ማዬረባ ጁንትዬ ፍከራ ዋናዉ ይወደቃላ ከሆናቹ,0
አንዱ ደላሎችየተባለው አብት በስጋ መድሀኒቶች ፈገግታ ካላለ የውበት ተሸንፎ ፍቱን,0
ከተማሪነቱ የሞሉት አምራ ኢህአፓ የመደብ ፕር ብሎ ብልጥግና ብአዴንትህነግ ተነስቷልሙታኖች,0
ቆርቆንዳ ካሀኑ ይምታይው ብማዶ አዲስ አበባ ስሚው የፓልም የሸዋ የተሳተፎት,0
ስላጡ ስልጣናቸውን ዳውን ይመኛሉ እንድትወድም ማለቃችሁ ንፍጡን አንጠልጥሉ የኖበል ሰዘር,0
የመጣበትን ቧሏን ምናባዊነትህን እንዳይለመድህ ሸኝልንንንን ፍሰቱን የሀይሉ መልእክትም የሚያስመሰግን ሞከረች,0
ወሎ ጎጃም አማር ሸዋ እያያችሁት ልቅላይ እያስነካቸው ምእራቡ የተበረከተላት ወልዲዞከ,0
ካርቶን ሊበጠብጥ በኮንትሮባንድ ሲዘዋወር የሰሌዳ ከተማ የጭነት መንጋው ከሜጠራው የዋለና,1
ነፍስ ይማር በጌታችንበመዳኔታችንበኢየሱስክስቶስ ስምማመናቸው እንድታስቀምጥልን በአብርሀምበይሳቅበያእቆብ በአላውያን የወገኖቻችንን ያጡ ማራዶና,0
ካሀን የአይሲሲ የብሪታኒያው ካሪም ተመረጠ እንዲያገለግል አቃቤህግ ማመስገኛ እንዝናና እናሊላሂ,0
ወንድሞቸ ወይነ አጣን በአገራችን ለመኖር ዋስትና ነብስችሁን ያስዝናል ይማረዉ ወይኒ,0
ተጣልተናል ሲገባህ አጎት እንደልብህ ነካሽ አትሁን መሰለህ እንዲህ አይባልም የአንተ,0
በካፊር አታውቂም ዘመን መለወጫ አደረሳቹህ የሶሻል ሀራም ጭቀት ትካዜና የተምቤን,0
ከተማና ኤሌክትሪክ ማግኘቱን ከሳታት መቋረጥ አካባቢው የመቐለ አገልግሎት እንደሚደግፉ ጥምረት,0
ሆሌም ሊዘገይ አማራአማርዬ ነውጥበብን ከአባቶቹ አሸናፊዎች እወድሀለሁ እንዳንተ ተምሮ ያደገ,0
አላህ አያሰጣም ሚዳያ ከእውነተኞች የሰወችን ማሻ ማሽ ይበታትነው እራህመቱን አጥታችሁን,0
ትግሬ ቅማላም ለመለስዜና የሂውመን ሞአመር ኤታማዦርም አማረዋል በኛም ያልሆን መናኛ,0
ጋግርታም ምናልክካሽሞጣጮች ያቅበዘብዛቸዋል አልዘረፈ ረመዷን ወያኔ በዋነኛነት ዲዲዲቲ አልከፈለኝም እናውጃለን,0
ከቅማት የፈፀሟት ተፈፀመች ሄዳ ከራሳቸው እንደሚወድህ በኮሜንትህ እንደሚተማመንብህ ገብርየ እዛው,0
እየጠቆማችሁ አበርቷቸው ድክመታቸውን ጥሩ ነው አክለፈለፈው ቢስሩት ሊደርሰው በይሰሞን ሀሰብ,0
የነገርክልኝ ነውየውስጤን በትክክክ በሚያነቃበት መድረሻውን ከለ ገንቦ ኖሮት መፈታት የጅብ,0
አታስፈልግም አትድረስ ልቅቅ አላመረብህም ተቀጠር እያሻሼጠ ከፈልክ የአማራን ቅራኔና ሳናውቀው,0
ሲረባረብ ካልተገደለ ለሚመርጠው አዛምድ አልጓጓም እየተመረጠ ነኝና ትግሬውን ኦሮሞውን ኦሮሞ,0
ሲቆራርጠን አልቅሰን ይቀድማ አልተማርከው ተማርከው አህዛብ ገዳው ዝም ፈሪ የማንም,0
አይቀርለትም ኦርቶዶክስ አማኝነት ነኝና አበረታሀለው በጽድቄም ሚሸበሩት የመሀይሞቹ የሚያቃጥላት ሾላ,0
አክራሪ ከሆንክ ሙስሊም ኢንሻአላህእንዳንተ ለዘርህ ይጠብውህ ለመጸለይ ላደረገኝ ላልከዉ ለአለምና,0
ደሚ ሲደርቅ ሚያፈላ ሚያደርቅ አታሸማቁብን ቫዝሊን አልፈታም ምራቄ ይሉሻል በጴንጤ,0
ይቆረጣላ አያነሱም የኛዎቹ ሊያዝናኑን ምህርትና እነ የሚተላለፈው በሜንጫ ቀሲስ አንገቱን,0
ለማ መገርሳ ገልብጠው ካሰጋት የማሸጋገር መስራታቸው ሊረዳ የምናያቸው አምባቸውና ለማና,0
ዘመን ሄሮዶሶች ይፈጠራሉ አጠፍም የተመዘገበን መድረሳችን እንግዲያ መጨረሻው ንቢቱ ሲይዙት,0
ወንድማለም ከተናፈቅክበት በሰላም መጣህልን ተመለስክ ፔጅህ ገባክ ደበላለቅሽው ጠፍተክ ከምኑ,0
ተስፋ አይቆርጥምበፍፁም ከቫይታሚን ምግብ አይጠላም ለሰው ኤድሳም ታወዳድራለህ እንዳላሳሰረችዉ ከመቆዘምና,0
ፀሀየን የተናደድከው ሰበረበት የሚያይዘው ከጅጅጋ ከአከባቢው ሪከርድ ፖለቲከኛታት ብከምዙይ ትደርስ,0
ሞት አንፈራም እንደማይፈራ ለጥላቶችህ ይጠብቃሀል ልቅሶው ትሞታላችሁ ሸባሪው ምታወጣን ጣእረ,0
እያደሩ ብለሻል ነሽ ልክ ማነስ ገላችሁናል እህታለም ነግሳችሁ ከትወናው ባትኖሪ,0
መስጠታቸው አይዘርፍ አደለንዴ ጠሚንስትር ግጨውን ፈርመው ጠቅለው አሳስቦኛል መተማን ስልጣንም,0
ዳዳ በተገነደሰ ኤዲያሚን ለደምበኞቹ ተገነደሰ ማሳካቱን እቅዱን ቦሀለ የበጀት ቀን,0
ወሬ ተግባሩን አሳዩን አታራግፉም ስውዬው የሚያላብስ ይግተኛል ንግግረ ድህነታቹ ይዝታሉ,1
ሁጥባደርስሙሀደራዳእዋና የማይሰሙ ሳይኖርስ ልትሆንፋንድያ ከዩንቬርሲቲ ተስኗቸውፐምቾት ከፈጣሪያቸው ሌባአማራ ይተረጎማልቄሶች ከጠረፍ,0
በቆረጠልክ በጀገራ አደጋጣሚ ማስመለሰ ከተጠቀበት የችል በዚህ ቁላ መሬታችንን አጋጣሚውን,0
ያንተን ያህል ሰጥተኸዋል ነቀፋን የአንቺን ደጋግመሽ ተንጠላጥሎ ሙገሳንም ያፈራቸው ያለሱ,0
በረሀማነት ግእዝና ከድርቅና ሊከላከሉ ከወራሪ ሳይሆን የሚናገርለት በባህሪም በባህሌ በቋንቋዬ,0
ደደብ አህያ        ,1
መሪ አይተዉ አይጨልምም ትቀይረዋለህ ከመንጫጫት ያቅለሸልሻል አታመ አገርሊ ልዩነትለፍቶ ኤርሚያስጠአማራ,0
መጥኖ ጨብጭበህ ስትሾም እስኪላጥ አህዛብን እጅህ ቀድሞ ማሰብ አብራቹ የሞታቹት,0
የግንበኝነት መውደዳቸው አብዛሀኛው ስራ ፔጂ ትፈታላችሁ አዳልሆነ አቆምሽ ዝበላቸዉ የቆምጬዎች,0
እንደ ጥላታችን ባለውለታችን ተባልን ዙሪያውን በተናችሁት አደርሽልኝ አረፈዳችጀሁ አደርክ ኢትዮያዬ,0
የሚጠቅ እሄደ እምነትንም እናጥፈው ታሪክንም ይፈትላል ተደምረን የብሬ ሲረቅ የድልቦች,0
ይሆናል ያጠመቀውያከፈረውኦሮሞ ያፈናቀላቸውትውከታም ይልክ ትልቅነት የበዛ ክብሩ ማመስገን አክባሪ ከሆነም,0
አቅጣጫውንም የምያሳምር አድምና ዱአን አማሟታቸው ሪያሊስቲክመሬት የፓሊሲ ደቡቦቹ ቡኒ ቢያፈላቸው,0
